Date,Country,Total Case,New Test,Total Test,New Case,New Death,Total Death,New Recovered,Total Recovery,Population,Elderly Rate,First Case,Lockdown/State of Emergency
4/9/2020,Kazakhstan,781,563,36114,54,1,8,7,59,18311700,10.2,3/13/2020,3/16/2020
4/10/2020,Kazakhstan,812,0,36114,31,2,10,2,61,18311700,10.2,3/13/2020,3/16/2020
4/11/2020,Kazakhstan,865,1029,37143,53,0,10,4,65,18311700,10.2,3/13/2020,3/16/2020
4/12/2020,Kazakhstan,951,1029,38172,86,0,10,17,82,18311700,10.2,3/13/2020,3/16/2020
4/13/2020,Kazakhstan,1091,3861,42033,140,2,12,57,139,18311700,10.2,3/13/2020,3/16/2020
4/14/2020,Kazakhstan,1232,0,42033,141,2,14,4,143,18311700,10.2,3/13/2020,3/16/2020
4/15/2020,Kazakhstan,1295,1956,43989,63,2,16,61,204,18311700,10.2,3/13/2020,3/16/2020
4/16/2020,Kazakhstan,1402,1057,45046,107,1,17,37,241,18311700,10.2,3/13/2020,3/16/2020
4/17/2020,Kazakhstan,1546,1057,46103,144,0,17,45,286,18311700,10.2,3/13/2020,3/16/2020
4/18/2020,Kazakhstan,1615,20837,66940,69,0,17,62,348,18311700,10.2,3/13/2020,3/16/2020
4/19/2020,Kazakhstan,1676,20837,87777,61,0,17,35,383,18311700,10.2,3/13/2020,3/16/2020
4/20/2020,Kazakhstan,1852,20837,108614,176,2,19,19,402,18311700,10.2,3/13/2020,3/16/2020
4/21/2020,Kazakhstan,1995,14177,122791,143,0,19,46,448,18311700,10.2,3/13/2020,3/16/2020
4/22/2020,Kazakhstan,2135,14177,136968,140,0,19,42,490,18311700,10.2,3/13/2020,3/16/2020
4/23/2020,Kazakhstan,2289,14177,151145,154,1,20,26,516,18311700,10.2,3/13/2020,3/16/2020
4/24/2020,Kazakhstan,2416,14177,165322,127,5,25,45,561,18311700,10.2,3/13/2020,3/16/2020
4/25/2020,Kazakhstan,2601,14177,179499,185,0,25,44,605,18311700,10.2,3/13/2020,3/16/2020
4/26/2020,Kazakhstan,2717,14177,193676,116,0,25,73,678,18311700,10.2,3/13/2020,3/16/2020
4/27/2020,Kazakhstan,2859,14177,207853,142,0,25,5,683,18311700,10.2,3/13/2020,3/16/2020
4/28/2020,Kazakhstan,2999,14177,222030,140,0,25,43,726,18311700,10.2,3/13/2020,3/16/2020
4/29/2020,Kazakhstan,3188,14177,236207,189,0,25,49,775,18311700,10.2,3/13/2020,3/16/2020
4/30/2020,Kazakhstan,3378,16646,252853,190,0,25,45,820,18311700,10.2,3/13/2020,3/16/2020
5/1/2020,Kazakhstan,3618,16646,269499,240,0,25,0,820,18311700,10.2,3/13/2020,3/16/2020
5/2/2020,Kazakhstan,3790,16646,286145,172,1,26,166,986,18311700,10.2,3/13/2020,3/16/2020
5/3/2020,Kazakhstan,3941,16646,302791,151,1,27,10,996,18311700,10.2,3/13/2020,3/16/2020
1/22/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/23/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/24/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/25/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/26/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/27/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/28/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/29/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/30/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
1/31/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/1/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/2/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/3/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/4/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/5/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/6/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/7/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/8/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/9/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/10/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/11/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/12/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/13/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/14/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/15/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/16/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/17/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/18/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/19/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/20/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/21/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/22/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/23/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/24/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/25/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/26/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/27/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/28/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
2/29/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
3/1/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
3/2/2020,Latvia,0,0,0,0,0,0,0,0,1934379,20.3,3/2/2020,
3/3/2020,Latvia,1,114,114,0,0,0,0,0,1934379,20.3,3/2/2020,
3/4/2020,Latvia,1,0,114,0,0,0,0,0,1934379,20.3,3/2/2020,
3/5/2020,Latvia,1,0,114,0,0,0,0,0,1934379,20.3,3/2/2020,
3/6/2020,Latvia,1,0,114,0,0,0,0,0,1934379,20.3,3/2/2020,
3/7/2020,Latvia,1,0,114,0,0,0,0,0,1934379,20.3,3/2/2020,
3/8/2020,Latvia,2,108,222,0,0,0,0,0,1934379,20.3,3/2/2020,
3/9/2020,Latvia,6,0,222,1,0,0,0,0,1934379,20.3,3/2/2020,
3/10/2020,Latvia,8,52,274,4,0,0,0,0,1934379,20.3,3/2/2020,
3/11/2020,Latvia,10,0,274,2,0,0,0,0,1934379,20.3,3/2/2020,
3/12/2020,Latvia,16,0,274,6,0,0,0,0,1934379,20.3,3/2/2020,
3/13/2020,Latvia,17,0,274,1,0,0,0,0,1934379,20.3,3/2/2020,
3/14/2020,Latvia,26,0,274,9,0,0,0,0,1934379,20.3,3/2/2020,
3/15/2020,Latvia,30,0,274,4,0,0,0,0,1934379,20.3,3/2/2020,
3/16/2020,Latvia,34,0,274,4,0,0,0,0,1934379,20.3,3/2/2020,
3/17/2020,Latvia,49,873,1147,15,0,0,0,0,1934379,20.3,3/2/2020,
3/18/2020,Latvia,71,0,1147,22,0,0,0,0,1934379,20.3,3/2/2020,
3/19/2020,Latvia,86,926,2073,15,0,0,0,0,1934379,20.3,3/2/2020,
3/20/2020,Latvia,111,604,2677,25,0,0,0,0,1934379,20.3,3/2/2020,
3/21/2020,Latvia,124,528,3205,13,0,0,0,0,1934379,20.3,3/2/2020,
3/22/2020,Latvia,139,1241,4446,15,0,0,0,0,1934379,20.3,3/2/2020,
3/23/2020,Latvia,180,681,5127,41,0,0,0,0,1934379,20.3,3/2/2020,
3/24/2020,Latvia,197,987,6114,17,0,0,0,0,1934379,20.3,3/2/2020,
3/25/2020,Latvia,221,692,6806,24,0,0,0,0,1934379,20.3,3/2/2020,
3/26/2020,Latvia,244,2990,9796,23,0,0,0,0,1934379,20.3,3/2/2020,
3/27/2020,Latvia,280,817,10613,36,0,0,0,0,1934379,20.3,3/2/2020,
3/28/2020,Latvia,305,1089,11702,25,0,0,0,0,1934379,20.3,3/2/2020,
3/29/2020,Latvia,347,1046,12748,42,0,0,0,0,1934379,20.3,3/2/2020,
3/30/2020,Latvia,376,1057,13805,29,0,0,0,0,1934379,20.3,3/2/2020,
3/31/2020,Latvia,398,502,14307,22,0,0,0,0,1934379,20.3,3/2/2020,
4/1/2020,Latvia,446,500,14807,48,0,0,0,0,1934379,20.3,3/2/2020,
4/2/2020,Latvia,458,1003,15810,12,0,0,0,0,1934379,20.3,3/2/2020,
4/3/2020,Latvia,493,1024,16834,35,1,1,0,0,1934379,20.3,3/2/2020,
4/4/2020,Latvia,509,1364,18198,16,1,2,0,0,1934379,20.3,3/2/2020,
4/5/2020,Latvia,533,1182,19380,24,0,2,0,0,1934379,20.3,3/2/2020,
4/6/2020,Latvia,542,1300,20680,9,0,2,0,0,1934379,20.3,3/2/2020,
4/7/2020,Latvia,548,773,21453,6,0,2,15,15,1934379,20.3,3/2/2020,
4/8/2020,Latvia,577,1122,22575,29,0,2,0,15,1934379,20.3,3/2/2020,
4/9/2020,Latvia,589,1461,24036,12,0,2,0,15,1934379,20.3,3/2/2020,
4/10/2020,Latvia,612,1422,25458,23,1,3,0,15,1934379,20.3,3/2/2020,
4/11/2020,Latvia,630,2338,27796,18,2,5,0,15,1934379,20.3,3/2/2020,
4/12/2020,Latvia,651,418,28214,21,0,5,0,15,1934379,20.3,3/2/2020,
4/13/2020,Latvia,653,562,28776,4,0,5,0,15,1934379,20.3,3/2/2020,
4/14/2020,Latvia,657,242,29018,2,0,5,0,15,1934379,20.3,3/2/2020,
4/15/2020,Latvia,666,878,29896,9,0,5,0,15,1934379,20.3,3/2/2020,
4/16/2020,Latvia,675,1406,31302,9,0,5,41,56,1934379,20.3,3/2/2020,
4/17/2020,Latvia,682,1535,32837,7,0,5,32,88,1934379,20.3,3/2/2020,
4/18/2020,Latvia,712,1860,34697,30,0,5,0,88,1934379,20.3,3/2/2020,
4/19/2020,Latvia,727,1184,35881,15,0,5,0,88,1934379,20.3,3/2/2020,
4/20/2020,Latvia,739,787,36668,12,0,5,0,88,1934379,20.3,3/2/2020,
4/21/2020,Latvia,748,1304,37972,9,4,9,0,88,1934379,20.3,3/2/2020,
4/22/2020,Latvia,761,1364,39336,13,2,11,45,133,1934379,20.3,3/2/2020,
4/23/2020,Latvia,778,1705,41041,17,0,11,0,133,1934379,20.3,3/2/2020,
4/24/2020,Latvia,784,2039,43080,6,1,12,0,133,1934379,20.3,3/2/2020,
4/25/2020,Latvia,804,2663,45743,20,0,12,134,267,1934379,20.3,3/2/2020,
4/26/2020,Latvia,812,1874,47617,8,0,12,0,267,1934379,20.3,3/2/2020,
4/27/2020,Latvia,818,1564,49181,6,1,13,0,267,1934379,20.3,3/2/2020,
4/28/2020,Latvia,836,2380,51561,18,0,13,0,267,1934379,20.3,3/2/2020,
4/29/2020,Latvia,849,3250,54811,13,2,15,81,348,1934379,20.3,3/2/2020,
4/30/2020,Latvia,858,3075,57886,9,0,15,0,348,1934379,20.3,3/2/2020,
5/1/2020,Latvia,870,3234,61120,12,1,16,0,348,1934379,20.3,3/2/2020,
5/2/2020,Latvia,871,1982,63102,1,0,16,0,348,1934379,20.3,3/2/2020,
5/3/2020,Latvia,879,1143,64245,8,0,16,0,348,1934379,20.3,3/2/2020,
1/22/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/23/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/24/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/25/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/26/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/27/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/28/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/29/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/30/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
1/31/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/1/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/2/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/3/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/4/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/5/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/6/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/7/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/8/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/9/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/10/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/11/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/12/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/13/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/14/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/15/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/16/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/17/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/18/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/19/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/20/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/21/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/22/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/23/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/24/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/25/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/26/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/27/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/28/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
2/29/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
3/1/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
3/2/2020,Liechtenstein,0,,,0,0,0,0,0,38111,17.5,3/3/2020,
3/3/2020,Liechtenstein,1,,,1,0,0,0,0,38111,17.5,3/3/2020,
3/4/2020,Liechtenstein,1,,,0,1,1,0,0,38111,17.5,3/3/2020,
3/5/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/6/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/7/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/8/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/9/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/10/2020,Liechtenstein,1,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/11/2020,Liechtenstein,3,,,2,0,1,0,0,38111,17.5,3/3/2020,
3/12/2020,Liechtenstein,4,,,1,0,1,0,0,38111,17.5,3/3/2020,
3/13/2020,Liechtenstein,4,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/14/2020,Liechtenstein,4,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/15/2020,Liechtenstein,7,,,3,0,1,0,0,38111,17.5,3/3/2020,
3/16/2020,Liechtenstein,7,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/17/2020,Liechtenstein,19,,,12,0,1,0,0,38111,17.5,3/3/2020,
3/18/2020,Liechtenstein,28,,,9,0,1,0,0,38111,17.5,3/3/2020,
3/19/2020,Liechtenstein,28,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/20/2020,Liechtenstein,28,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/21/2020,Liechtenstein,37,,,9,0,1,0,0,38111,17.5,3/3/2020,
3/22/2020,Liechtenstein,37,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/23/2020,Liechtenstein,51,,,14,0,1,0,0,38111,17.5,3/3/2020,
3/24/2020,Liechtenstein,51,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/25/2020,Liechtenstein,51,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/26/2020,Liechtenstein,56,,,5,0,1,0,0,38111,17.5,3/3/2020,
3/27/2020,Liechtenstein,56,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/28/2020,Liechtenstein,56,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/29/2020,Liechtenstein,56,,,0,0,1,0,0,38111,17.5,3/3/2020,
3/30/2020,Liechtenstein,62,,,6,0,1,0,0,38111,17.5,3/3/2020,
3/31/2020,Liechtenstein,68,,,6,0,1,0,0,38111,17.5,3/3/2020,
4/1/2020,Liechtenstein,72,,,4,0,1,0,0,38111,17.5,3/3/2020,
4/2/2020,Liechtenstein,75,,,3,0,1,0,0,38111,17.5,3/3/2020,
4/3/2020,Liechtenstein,75,,,0,0,1,0,0,38111,17.5,3/3/2020,
4/4/2020,Liechtenstein,77,,,2,0,1,0,0,38111,17.5,3/3/2020,
4/5/2020,Liechtenstein,77,,,0,0,1,0,0,38111,17.5,3/3/2020,
4/6/2020,Liechtenstein,77,,,0,0,1,55,55,38111,17.5,3/3/2020,
4/7/2020,Liechtenstein,78,,,1,0,1,0,55,38111,17.5,3/3/2020,
4/8/2020,Liechtenstein,78,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/9/2020,Liechtenstein,78,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/10/2020,Liechtenstein,79,,,1,0,1,0,55,38111,17.5,3/3/2020,
4/11/2020,Liechtenstein,79,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/12/2020,Liechtenstein,79,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/13/2020,Liechtenstein,79,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/14/2020,Liechtenstein,79,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/15/2020,Liechtenstein,80,,,1,0,1,0,55,38111,17.5,3/3/2020,
4/16/2020,Liechtenstein,80,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/17/2020,Liechtenstein,81,,,1,0,1,0,55,38111,17.5,3/3/2020,
4/18/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/19/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/20/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/21/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/22/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/23/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/24/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/25/2020,Liechtenstein,81,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/26/2020,Liechtenstein,82,,,1,0,1,0,55,38111,17.5,3/3/2020,
4/27/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/28/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/29/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
4/30/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
5/1/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
5/2/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
5/3/2020,Liechtenstein,82,,,0,0,1,0,55,38111,17.5,3/3/2020,
1/23/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/23/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/24/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/25/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/26/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/27/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/28/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/29/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/30/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
1/31/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/1/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/2/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/3/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/4/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/5/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/6/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/7/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/8/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/9/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/10/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/11/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/12/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/13/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/14/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/15/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/16/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/17/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/18/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/19/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/20/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/21/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/22/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/23/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/24/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/25/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/26/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/27/2020,Lithuania,0,0,0,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/28/2020,Lithuania,1,46,46,1,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
2/29/2020,Lithuania,1,26,72,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/1/2020,Lithuania,1,23,95,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/2/2020,Lithuania,1,26,121,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/3/2020,Lithuania,1,24,145,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/4/2020,Lithuania,1,16,161,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/5/2020,Lithuania,1,8,169,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/6/2020,Lithuania,1,8,177,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/7/2020,Lithuania,1,7,184,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/8/2020,Lithuania,1,6,190,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/9/2020,Lithuania,1,15,205,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/10/2020,Lithuania,3,15,220,2,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/11/2020,Lithuania,3,31,251,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/12/2020,Lithuania,3,45,296,0,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/13/2020,Lithuania,6,76,372,3,0,0,0,0,2797000,19.8,2/28/2020,3/16/2020
3/14/2020,Lithuania,9,78,450,3,0,0,1,1,2797000,19.8,2/28/2020,3/16/2020
3/15/2020,Lithuania,11,104,554,2,0,0,0,1,2797000,19.8,2/28/2020,3/16/2020
3/16/2020,Lithuania,18,118,672,7,0,0,0,1,2797000,19.8,2/28/2020,3/16/2020
3/17/2020,Lithuania,26,193,865,8,0,0,0,1,2797000,19.8,2/28/2020,3/16/2020
3/18/2020,Lithuania,34,92,957,8,0,0,0,1,2797000,19.8,2/28/2020,3/16/2020
3/19/2020,Lithuania,48,127,1084,14,0,0,0,1,2797000,19.8,2/28/2020,3/16/2020
3/20/2020,Lithuania,69,233,1317,21,1,1,0,1,2797000,19.8,2/28/2020,3/16/2020
3/21/2020,Lithuania,99,384,1701,30,0,1,0,1,2797000,19.8,2/28/2020,3/16/2020
3/22/2020,Lithuania,143,278,1979,44,0,1,0,1,2797000,19.8,2/28/2020,3/16/2020
3/23/2020,Lithuania,179,373,2352,36,0,1,0,1,2797000,19.8,2/28/2020,3/16/2020
3/24/2020,Lithuania,209,737,3089,30,1,2,0,1,2797000,19.8,2/28/2020,3/16/2020
3/25/2020,Lithuania,274,849,3938,65,2,4,0,1,2797000,19.8,2/28/2020,3/16/2020
3/26/2020,Lithuania,299,1175,5113,25,0,4,0,1,2797000,19.8,2/28/2020,3/16/2020
3/27/2020,Lithuania,358,1405,6518,59,1,5,0,1,2797000,19.8,2/28/2020,3/16/2020
